marital-status_Married-civ-spouse,age education-num hours-per-week,age education-num^2,education-num^2 hours-per-week,education-num^3,age hours-per-week,marital-status_Never-married,age fnlwgt education-num,age,hours-per-week,relationship_Own-child,capital-gain,fnlwgt education-num^2,fnlwgt education-num hours-per-week,sex_Male,occupation_Exec-managerial,age fnlwgt hours-per-week,fnlwgt capital-gain,relationship_Not-in-family,education_Bachelors
1,15600.0,3900.0,4000.0,1000.0,1560.0,0,84232590.0,39,40,0,0,21598100.0,86392400.0,1,0,336930360.0,0.0,0,0
0,28160.0,11264.0,10240.0,4096.0,1760.0,0,18923520.0,44,40,0,0,6881280.0,17203200.0,0,0,47308800.0,0.0,1,0
0,8400.0,1470.0,1960.0,343.0,1200.0,1,19048050.0,30,40,0,0,4444545.0,25397400.0,1,0,108846000.0,0.0,1,0
0,9620.0,6253.0,3380.0,2197.0,740.0,1,89017708.0,37,20,0,0,31276492.0,48117680.0,1,0,136950320.0,0.0,1,1
1,19240.0,6253.0,6760.0,2197.0,1480.0,0,129095590.0,37,40,0,0,45357910.0,139562800.0,1,1,397217200.0,0.0,0,1
1,28600.0,9295.0,6760.0,2197.0,2200.0,0,72971470.0,55,40,0,0,17247802.0,53070160.0,1,0,224527600.0,0.0,0,1
1,20400.0,5100.0,4000.0,1000.0,2040.0,0,214777320.0,51,40,0,0,42113200.0,168452800.0,1,0,859109280.0,0.0,0,0
0,3900.0,3600.0,1872.0,1728.0,325.0,1,57540900.0,25,13,0,0,27619632.0,29921268.0,1,0,62335975.0,0.0,1,0
1,19500.0,10140.0,4225.0,2197.0,1500.0,0,141924120.0,60,25,0,0,30750226.0,59135050.0,1,0,272931000.0,0.0,0,1
0,5950.0,833.0,2450.0,343.0,850.0,1,4106095.0,17,50,1,0,1690745.0,12076750.0,1,0,29329250.0,0.0,0,0
1,8400.0,1470.0,1960.0,343.0,1200.0,0,19734330.0,30,40,0,0,4604677.0,26312440.0,1,0,112767600.0,0.0,0,0
0,17640.0,4032.0,2240.0,512.0,2205.0,0,179151336.0,63,35,0,0,22749376.0,99528520.0,0,0,783787095.0,0.0,0,0
0,8288.0,592.0,896.0,64.0,2072.0,1,25690728.0,37,56,1,0,2777376.0,38883264.0,1,0,359670192.0,0.0,0,0
0,18720.0,5408.0,7605.0,2197.0,1440.0,0,129814880.0,32,45,0,0,52737295.0,182552175.0,1,0,449359200.0,0.0,1,1
1,28800.0,6400.0,4500.0,1000.0,2880.0,0,226226560.0,64,45,0,0,35347900.0,159065550.0,1,1,1018019520.0,0.0,0,0
0,10290.0,2100.0,4900.0,1000.0,1029.0,1,67499460.0,21,49,0,0,32142600.0,157498740.0,0,0,330747354.0,0.0,0,0
0,19080.0,4293.0,3240.0,729.0,2120.0,0,109114704.0,53,40,0,0,18528912.0,82350720.0,0,0,484954240.0,0.0,1,0
0,23920.0,7774.0,6760.0,2197.0,1840.0,0,168424906.0,46,40,0,0,47598343.0,146456440.0,1,0,518230480.0,0.0,1,1
0,10440.0,2349.0,3240.0,729.0,1160.0,1,42181515.0,29,40,0,0,13090815.0,58181400.0,1,0,187473400.0,0.0,1,0
0,18480.0,6336.0,5040.0,1728.0,1540.0,0,98934528.0,44,35,0,0,26982144.0,78697920.0,1,0,288559040.0,0.0,1,0
0,7520.0,752.0,640.0,64.0,1880.0,0,44178872.0,47,40,0,0,3759904.0,37599040.0,1,0,441788720.0,0.0,0,0
1,11600.0,1450.0,1000.0,125.0,2320.0,0,49105410.0,58,40,0,0,4233225.0,33865800.0,1,0,392843280.0,0.0,0,0
0,14400.0,3240.0,3240.0,729.0,1600.0,0,77801760.0,40,40,0,0,17505396.0,77801760.0,0,0,345785600.0,0.0,0,0
1,14400.0,3600.0,4000.0,1000.0,1440.0,0,39313440.0,36,40,0,0,10920400.0,43681600.0,1,1,157253760.0,0.0,0,0
1,22800.0,5700.0,4000.0,1000.0,2280.0,0,50661030.0,57,40,0,0,8887900.0,35551600.0,1,0,202644120.0,0.0,0,0
1,25740.0,5616.0,7920.0,1728.0,2145.0,0,94003884.0,39,55,0,0,28924272.0,132569580.0,1,1,430851135.0,0.0,0,0
0,8970.0,3887.0,5070.0,2197.0,690.0,1,66919489.0,23,30,0,0,37824059.0,87286290.0,1,0,154429590.0,0.0,1,1
1,17280.0,2592.0,4860.0,729.0,1920.0,0,103899168.0,32,60,0,0,29221641.0,194810940.0,1,0,692661120.0,0.0,0,0
0,11880.0,2673.0,3240.0,729.0,1320.0,1,49383675.0,33,40,0,0,13468275.0,59859000.0,0,0,219483000.0,0.0,1,0
1,14400.0,3240.0,3240.0,729.0,1600.0,0,53676720.0,40,40,0,0,12077262.0,53676720.0,1,0,238563200.0,0.0,0,0
0,13320.0,2997.0,3240.0,729.0,1480.0,1,39087873.0,37,40,0,0,9507861.0,42257160.0,1,0,173723880.0,0.0,1,0
1,5520.0,414.0,360.0,27.0,1840.0,0,42365034.0,46,40,0,0,2762937.0,36839160.0,1,0,564867120.0,0.0,0,0
1,20800.0,5408.0,8450.0,2197.0,1600.0,0,96709600.0,32,50,0,0,39288275.0,151108750.0,1,0,371960000.0,0.0,0,1
1,20160.0,4536.0,3240.0,729.0,2240.0,0,83596968.0,56,40,0,0,13435227.0,59712120.0,1,0,371542080.0,0.0,0,0
1,20240.0,5566.0,4840.0,1331.0,1840.0,0,135726404.0,46,40,0,0,32456314.0,118022960.0,1,1,493550560.0,0.0,0,0
1,38350.0,9971.0,8450.0,2197.0,2950.0,0,84720519.0,59,50,0,0,18667233.0,71797050.0,1,1,325848150.0,0.0,0,1
0,7560.0,1701.0,3240.0,729.0,840.0,1,62213886.0,21,40,0,4865,26663094.0,118502640.0,1,0,276506160.0,1601431510.0,1,0
0,7400.0,925.0,1000.0,125.0,1480.0,0,20252320.0,37,40,0,0,2736800.0,21894400.0,0,0,162018560.0,0.0,1,0
0,7200.0,1800.0,4000.0,1000.0,720.0,1,75271680.0,18,40,0,0,41817600.0,167270400.0,1,1,301086720.0,0.0,1,0
1,18200.0,4732.0,8450.0,2197.0,1400.0,0,138461960.0,28,50,0,0,64285910.0,247253500.0,1,1,532546000.0,0.0,0,1
0,2880.0,1152.0,1280.0,512.0,360.0,1,5193216.0,18,20,1,0,2308096.0,5770240.0,1,0,12983040.0,0.0,0,0
1,35695.0,7139.0,6655.0,1331.0,3245.0,0,62196915.0,59,55,0,0,11596035.0,57980175.0,1,1,310984575.0,0.0,0,0
0,9000.0,2025.0,3240.0,729.0,1000.0,1,56423250.0,25,40,1,0,20312370.0,90277200.0,0,0,250770000.0,0.0,0,0
0,850.0,425.0,250.0,125.0,170.0,1,5746255.0,17,10,1,0,1690075.0,3380150.0,0,0,11492510.0,0.0,0,0
0,16800.0,5880.0,7840.0,2744.0,1200.0,0,147858900.0,30,40,0,99999,69000820.0,197145200.0,1,0,422454000.0,35204147955.0,1,0
1,5880.0,2100.0,2800.0,1000.0,588.0,0,41315820.0,21,28,0,0,19674200.0,55087760.0,0,0,115684296.0,0.0,0,0
1,15500.0,3100.0,5000.0,1000.0,1550.0,0,94222020.0,31,50,0,0,30394200.0,151971000.0,1,0,471110100.0,0.0,0,0
0,22400.0,5600.0,4000.0,1000.0,2240.0,0,138144720.0,56,40,0,0,24668700.0,98674800.0,0,0,552578880.0,0.0,1,0
1,17920.0,3136.0,1960.0,343.0,2560.0,0,84131264.0,64,40,0,0,9201857.0,52582040.0,1,0,480750080.0,0.0,0,0
1,20240.0,5566.0,4840.0,1331.0,1840.0,0,104142896.0,46,40,0,0,24903736.0,90559040.0,0,0,378701440.0,0.0,0,0
1,19200.0,3840.0,2560.0,512.0,2400.0,0,87524640.0,60,40,0,0,11669952.0,58349760.0,1,0,437623200.0,0.0,0,0
0,19116.0,4779.0,2916.0,729.0,2124.0,0,22811229.0,59,36,0,0,3479679.0,13918716.0,0,0,91244916.0,0.0,1,0
0,20700.0,3726.0,4050.0,729.0,2300.0,0,58226616.0,46,50,0,0,11392164.0,63289800.0,1,0,323481200.0,0.0,1,0
0,5700.0,1900.0,3000.0,1000.0,570.0,1,34820160.0,19,30,1,0,18326400.0,54979200.0,1,0,104460480.0,0.0,0,0
1,31850.0,8281.0,8450.0,2197.0,2450.0,0,187705427.0,49,50,0,0,49799399.0,191536150.0,1,0,721943950.0,0.0,0,1
0,9720.0,1944.0,3645.0,729.0,1080.0,1,19208016.0,24,45,0,0,7203006.0,36015030.0,1,0,96040080.0,0.0,1,0
0,9750.0,6500.0,1500.0,1000.0,975.0,0,42033550.0,65,15,0,0,6466700.0,9700050.0,0,0,63050325.0,0.0,1,0
1,9720.0,2187.0,3240.0,729.0,1080.0,0,101317878.0,27,40,0,0,33772626.0,150100560.0,1,0,450301680.0,0.0,0,0
0,22880.0,6292.0,4840.0,1331.0,2080.0,0,119302040.0,52,40,0,0,25236970.0,91770800.0,0,0,433825600.0,0.0,1,0
1,18480.0,5082.0,4840.0,1331.0,1680.0,0,53891838.0,42,40,0,0,14114529.0,51325560.0,1,0,195970320.0,0.0,0,0
0,3510.0,6318.0,405.0,729.0,390.0,0,61110504.0,78,5,0,0,7051212.0,3917340.0,0,0,33950280.0,0.0,0,0
1,16560.0,3726.0,3240.0,729.0,1840.0,0,42587766.0,46,40,0,0,8332389.0,37032840.0,1,0,189278960.0,0.0,0,0
1,13200.0,960.0,880.0,64.0,3300.0,0,29652480.0,60,55,0,0,1976832.0,27181440.0,1,1,407721600.0,0.0,0,0
0,14560.0,4732.0,6760.0,2197.0,1120.0,0,57243368.0,28,40,0,0,26577278.0,81776240.0,0,1,176133440.0,0.0,1,1
0,1700.0,425.0,500.0,125.0,340.0,1,12485650.0,17,20,1,0,3672250.0,14689000.0,1,0,49942600.0,0.0,0,0
1,11400.0,1425.0,1000.0,125.0,2280.0,0,73302000.0,57,40,0,0,6430000.0,51440000.0,1,0,586416000.0,0.0,0,0
0,11520.0,12288.0,3840.0,4096.0,720.0,1,347444736.0,48,15,0,0,115814912.0,108576480.0,0,0,325729440.0,0.0,0,0
1,14040.0,3159.0,3240.0,729.0,1560.0,0,186400305.0,39,40,0,0,43015455.0,191179800.0,1,0,828445800.0,0.0,0,0
0,17100.0,3078.0,4050.0,729.0,1900.0,1,102100338.0,38,50,0,0,24181659.0,134342550.0,1,1,567224100.0,0.0,1,0
0,7000.0,2000.0,3500.0,1000.0,700.0,1,19197800.0,20,35,1,0,9598900.0,33596150.0,0,0,67192300.0,0.0,0,0
1,21504.0,6272.0,9408.0,2744.0,1536.0,0,72832256.0,32,48,0,0,31864112.0,109248384.0,1,1,249710592.0,0.0,0,0
1,24600.0,9225.0,9000.0,3375.0,1640.0,0,46317495.0,41,40,0,0,16945425.0,45187800.0,1,0,123513320.0,0.0,0,0
0,12672.0,2376.0,1152.0,216.0,2112.0,0,46396152.0,66,32,0,0,4217832.0,22495104.0,0,0,247446144.0,0.0,1,0
1,18400.0,4600.0,4000.0,1000.0,1840.0,0,79792060.0,46,40,0,0,17346100.0,69384400.0,0,0,319168240.0,0.0,0,0
1,36000.0,10800.0,11250.0,3375.0,2400.0,0,251989920.0,48,50,0,99999,78746850.0,262489500.0,1,0,839966400.0,34998250014.0,0,0
0,4440.0,600.0,925.0,125.0,888.0,1,24509280.0,24,37,0,0,5106100.0,37785140.0,0,0,181368672.0,0.0,1,0
0,18135.0,2511.0,5265.0,729.0,2015.0,0,10105938.0,31,65,0,0,2933982.0,21189870.0,1,0,72987330.0,0.0,1,0
1,17100.0,3078.0,4050.0,729.0,1900.0,0,109717362.0,38,50,0,0,25985691.0,144364950.0,1,1,609540900.0,0.0,0,0
0,24624.0,4617.0,3888.0,729.0,2736.0,0,42412788.0,57,48,0,0,6696756.0,35716032.0,1,0,226201536.0,0.0,1,0
0,7200.0,1620.0,3240.0,729.0,800.0,1,27394020.0,20,40,1,0,12327309.0,54788040.0,1,0,121751200.0,0.0,0,0
1,15120.0,864.0,1120.0,64.0,3780.0,0,11354040.0,54,70,0,0,841040.0,14718200.0,1,0,198695700.0,0.0,0,0
0,22320.0,5022.0,3240.0,729.0,2480.0,1,67696002.0,62,40,0,0,9826839.0,43674840.0,1,0,300871120.0,0.0,1,0
1,7500.0,2500.0,3000.0,1000.0,750.0,0,36075250.0,25,30,0,0,14430100.0,43290300.0,1,0,108225750.0,0.0,0,0
0,8400.0,2100.0,4000.0,1000.0,840.0,1,34202490.0,21,40,0,0,16286900.0,65147600.0,1,0,136809960.0,0.0,0,0
0,6900.0,2300.0,3000.0,1000.0,690.0,1,41225430.0,23,30,1,0,17924100.0,53772300.0,0,0,123676290.0,0.0,0,0
1,17680.0,5746.0,6760.0,2197.0,1360.0,0,27548534.0,34,40,0,0,10533263.0,32410040.0,1,0,84764720.0,0.0,0,1
1,30000.0,9000.0,11250.0,3375.0,2000.0,0,72607200.0,40,50,0,0,27227700.0,90759000.0,1,0,242024000.0,0.0,0,0
1,19350.0,4300.0,4500.0,1000.0,1935.0,0,25800430.0,43,45,0,0,6000100.0,27000450.0,1,0,116101935.0,0.0,0,0
1,17325.0,4455.0,2835.0,729.0,1925.0,0,52263090.0,55,35,0,0,8552142.0,33258330.0,1,0,203245350.0,0.0,0,0
1,14960.0,4114.0,4840.0,1331.0,1360.0,0,169824424.0,34,40,0,0,54943196.0,199793440.0,1,0,617543360.0,0.0,0,0
0,5250.0,2100.0,2500.0,1000.0,525.0,1,32721780.0,21,25,1,0,15581800.0,38954500.0,0,0,81804450.0,0.0,0,0
0,14400.0,3240.0,3240.0,729.0,1600.0,0,156269160.0,40,40,1,0,35160561.0,156269160.0,0,0,694529600.0,0.0,0,0
0,23040.0,6912.0,5760.0,1728.0,1920.0,0,152862336.0,48,40,0,0,38215584.0,127385280.0,0,0,509541120.0,0.0,0,0
1,16074.0,3807.0,3078.0,729.0,1786.0,0,18895833.0,47,38,0,0,3618351.0,15277482.0,1,0,79782406.0,0.0,0,0
1,17640.0,3087.0,1960.0,343.0,2520.0,0,83920536.0,63,40,0,0,9324504.0,53282880.0,1,0,479545920.0,0.0,0,0
0,11880.0,2673.0,3240.0,729.0,1320.0,1,59051619.0,33,40,1,0,16104987.0,71577720.0,1,0,262451640.0,0.0,0,0
1,6400.0,6400.0,1000.0,1000.0,640.0,0,14225920.0,64,10,0,0,2222800.0,2222800.0,1,0,14225920.0,0.0,0,0
0,12320.0,3388.0,4840.0,1331.0,1120.0,0,33835956.0,28,40,0,0,13292697.0,48337080.0,0,0,123039840.0,0.0,0,0
0,4725.0,1701.0,2025.0,729.0,525.0,1,36092952.0,21,25,1,0,15468408.0,42967800.0,1,0,100258200.0,0.0,0,0
1,39780.0,8619.0,10140.0,2197.0,3060.0,0,49880805.0,51,60,0,0,12714715.0,58683300.0,1,0,230219100.0,0.0,0,1
1,56280.0,13132.0,11760.0,2744.0,4020.0,0,119693490.0,67,60,0,20051,25010580.0,107188200.0,1,0,512972100.0,2558607855.0,0,0
1,16302.0,5577.0,6422.0,2197.0,1254.0,0,136843278.0,33,38,0,0,53907958.0,157577108.0,1,0,400003428.0,0.0,0,1
1,2480.0,124.0,160.0,8.0,1240.0,0,14237432.0,31,40,0,0,918544.0,18370880.0,1,0,284748640.0,0.0,0,0
1,16560.0,3726.0,3240.0,729.0,1840.0,0,96794028.0,46,40,0,0,18937962.0,84168720.0,1,0,430195680.0,0.0,0,0
0,38025.0,7605.0,10985.0,2197.0,2925.0,0,16449615.0,45,65,0,0,4752111.0,23760555.0,1,0,82248075.0,0.0,1,1
0,10560.0,1056.0,640.0,64.0,2640.0,0,52367832.0,66,40,0,2964,3173808.0,31738080.0,0,0,523678320.0,587947932.0,1,0
0,15660.0,4698.0,2430.0,729.0,1740.0,0,80343108.0,58,30,0,0,12467034.0,41556780.0,0,0,267810360.0,0.0,1,0
0,28000.0,7840.0,9800.0,2744.0,2000.0,0,80405920.0,40,50,1,0,28142072.0,100507400.0,0,0,287164000.0,0.0,0,0
1,6816.0,1136.0,384.0,64.0,1704.0,0,22375224.0,71,24,0,0,1260576.0,7563456.0,1,0,134251344.0,0.0,0,0
1,15120.0,3402.0,3240.0,729.0,1680.0,0,47753874.0,42,40,0,0,10232973.0,45479880.0,0,0,212239440.0,0.0,0,0
1,16100.0,4600.0,3500.0,1000.0,1610.0,0,84036940.0,46,35,0,3103,18268900.0,63941150.0,1,0,294129290.0,566883967.0,0,0
0,4275.0,1539.0,2025.0,729.0,475.0,1,6026895.0,19,25,1,0,2854845.0,7930125.0,1,0,16741375.0,0.0,0,0
0,7600.0,1900.0,4000.0,1000.0,760.0,1,30422800.0,19,40,1,2597,16012000.0,64048000.0,1,1,121691200.0,415831640.0,0,0
1,7770.0,7252.0,2940.0,2744.0,555.0,0,207348666.0,37,15,0,0,78456252.0,84060270.0,0,0,222159285.0,0.0,0,0
0,8800.0,2200.0,4000.0,1000.0,880.0,1,11134200.0,22,40,0,0,5061000.0,20244000.0,0,0,44536800.0,0.0,1,0
1,25600.0,6400.0,4000.0,1000.0,2560.0,0,223888640.0,64,40,0,0,34982600.0,139930400.0,1,1,895554560.0,0.0,0,0
1,13680.0,3078.0,3240.0,729.0,1520.0,0,12274380.0,38,40,0,0,2907090.0,12920400.0,1,0,54552800.0,0.0,0,0
1,6720.0,504.0,360.0,27.0,2240.0,0,29267112.0,56,40,0,0,1567881.0,20905080.0,1,0,390228160.0,0.0,0,0
0,1410.0,188.0,60.0,8.0,705.0,0,5943150.0,47,15,0,0,252900.0,1896750.0,0,0,44573625.0,0.0,1,0
0,12600.0,2835.0,3240.0,729.0,1400.0,0,51823485.0,35,40,0,0,13326039.0,59226840.0,0,0,230326600.0,0.0,0,0
0,8280.0,1863.0,3240.0,729.0,920.0,1,16797015.0,23,40,0,0,6572745.0,29212200.0,0,0,74653400.0,0.0,0,0
0,17600.0,3872.0,6050.0,1331.0,1600.0,1,25876928.0,32,50,0,0,8895194.0,40432700.0,0,0,117622400.0,0.0,1,0
1,22295.0,8281.0,5915.0,2197.0,1715.0,0,288180074.0,49,35,0,7688,76455938.0,205842910.0,0,0,775869430.0,3478066576.0,0,1
0,7600.0,1900.0,4000.0,1000.0,760.0,1,60430640.0,19,40,1,0,31805600.0,127222400.0,0,0,241722560.0,0.0,0,0
1,9720.0,2187.0,3240.0,729.0,1080.0,0,69472971.0,27,40,0,0,23157657.0,102922920.0,1,0,308768760.0,0.0,0,0
0,6080.0,1900.0,3200.0,1000.0,608.0,1,36936760.0,19,32,1,0,19440400.0,62209280.0,0,0,118197632.0,0.0,0,0
0,4000.0,2000.0,2000.0,1000.0,400.0,1,86942000.0,20,20,0,0,43471000.0,86942000.0,0,0,173884000.0,0.0,1,0
0,21840.0,7098.0,6760.0,2197.0,1680.0,1,96719532.0,42,40,0,0,29936998.0,92113840.0,1,0,297598560.0,0.0,0,1
0,18200.0,5915.0,6760.0,2197.0,1400.0,0,83202665.0,35,40,0,0,30903847.0,95088760.0,1,0,256008200.0,0.0,0,1
0,22320.0,5022.0,3240.0,729.0,2480.0,1,220211910.0,62,40,0,0,31966245.0,142072200.0,0,0,978719600.0,0.0,1,0
0,16560.0,3726.0,3240.0,729.0,1840.0,0,45729198.0,46,40,0,0,8947017.0,39764520.0,1,0,203240880.0,0.0,0,0
1,11200.0,3200.0,3500.0,1000.0,1120.0,0,93588800.0,32,35,0,0,29246500.0,102362750.0,1,1,327560800.0,0.0,0,0
0,15400.0,4235.0,4840.0,1331.0,1400.0,0,91796705.0,35,40,0,0,28850393.0,104910520.0,1,1,333806200.0,0.0,0,0
1,3960.0,4455.0,648.0,729.0,440.0,0,79512345.0,55,8,0,4508,13011111.0,11565432.0,1,0,70677640.0,724124548.0,0,0
1,13050.0,2900.0,4500.0,1000.0,1305.0,0,82840530.0,29,45,0,0,28565700.0,128545650.0,1,0,372782385.0,0.0,0,0
1,11880.0,1944.0,4455.0,729.0,1320.0,0,51171912.0,24,55,0,0,19189467.0,117268965.0,1,0,312717240.0,0.0,0,0
0,5130.0,1539.0,2430.0,729.0,570.0,1,64709478.0,19,30,0,0,30651858.0,102172860.0,0,0,215698260.0,0.0,0,0
1,22500.0,4050.0,4050.0,729.0,2500.0,0,95975550.0,50,50,0,0,17275599.0,95975550.0,1,1,533197500.0,0.0,0,0
0,15200.0,3800.0,4000.0,1000.0,1520.0,0,40091140.0,38,40,0,0,10550300.0,42201200.0,0,1,160364560.0,0.0,1,0
0,8640.0,1944.0,3240.0,729.0,960.0,1,17098560.0,24,40,1,0,6411960.0,28497600.0,1,0,75993600.0,0.0,0,0
1,9920.0,992.0,640.0,64.0,2480.0,0,34568968.0,62,40,0,0,2230256.0,22302560.0,1,0,345689680.0,0.0,0,0
0,32340.0,6468.0,13720.0,2744.0,2310.0,1,87792474.0,33,70,0,0,37245292.0,186226460.0,0,1,438962370.0,0.0,1,0
1,4740.0,1264.0,240.0,64.0,1185.0,0,50799528.0,79,15,0,0,2572128.0,9645480.0,1,0,190498230.0,0.0,0,0
1,21120.0,8448.0,10240.0,4096.0,1320.0,0,190755840.0,33,40,0,0,92487680.0,231219200.0,1,0,476889600.0,0.0,0,0
1,15120.0,1296.0,2520.0,216.0,2520.0,0,43046208.0,36,70,0,0,7174368.0,83700960.0,1,0,502205760.0,0.0,0,0
1,23920.0,7774.0,6760.0,2197.0,1840.0,0,122409404.0,46,40,0,0,34593962.0,106442960.0,1,0,376644320.0,0.0,0,1
0,714.0,833.0,294.0,343.0,102.0,1,25389126.0,17,6,1,0,10454346.0,8960868.0,1,0,21762108.0,0.0,0,0
0,7920.0,1782.0,3240.0,729.0,880.0,1,55950642.0,22,40,0,0,22888899.0,101728440.0,1,0,248669520.0,0.0,0,0
0,15795.0,3159.0,3645.0,729.0,1755.0,1,35023833.0,39,45,0,0,8082423.0,40412115.0,0,0,175119165.0,0.0,1,0
0,19305.0,4563.0,9295.0,2197.0,1485.0,1,156878397.0,27,55,0,0,75534043.0,319567105.0,0,0,663716295.0,0.0,0,1
1,20520.0,4617.0,3240.0,729.0,2280.0,0,95521626.0,57,40,0,0,15082362.0,67032720.0,1,0,424540560.0,0.0,0,0
1,8320.0,2600.0,3200.0,1000.0,832.0,0,46267260.0,26,32,0,0,17795100.0,56944320.0,1,0,148055232.0,0.0,0,0
0,12740.0,4732.0,5915.0,2197.0,980.0,1,94044496.0,28,35,0,0,43663516.0,117555620.0,0,0,253196720.0,0.0,1,1
1,32200.0,9016.0,9800.0,2744.0,2300.0,0,129268188.0,46,50,0,0,39342492.0,140508900.0,1,0,461672100.0,0.0,0,0
0,14400.0,2592.0,4050.0,729.0,1600.0,0,9620352.0,32,50,0,10520,2705724.0,15031800.0,1,0,53446400.0,351410080.0,1,0
1,25200.0,6300.0,4000.0,1000.0,2520.0,0,19602450.0,63,40,0,15024,3111500.0,12446000.0,1,1,78409800.0,467471760.0,0,0
0,4410.0,1029.0,1470.0,343.0,630.0,0,44381505.0,21,30,0,0,14793835.0,63402150.0,0,0,190206450.0,0.0,1,0
1,15840.0,3564.0,3240.0,729.0,1760.0,0,79955568.0,44,40,0,5013,16354548.0,72686880.0,1,0,355358080.0,1012164804.0,0,0
1,23400.0,6760.0,7605.0,2197.0,1800.0,0,87396920.0,40,45,0,0,28403999.0,98321535.0,1,0,302527800.0,0.0,0,1
1,11520.0,2592.0,3240.0,729.0,1280.0,0,100115424.0,32,40,0,0,28157463.0,125144280.0,1,0,444957440.0,0.0,0,0
1,25350.0,6591.0,8450.0,2197.0,1950.0,0,18196230.0,39,50,0,0,6065410.0,23328500.0,1,0,69985500.0,0.0,0,1
1,12400.0,3100.0,4000.0,1000.0,1240.0,0,47810370.0,31,40,0,0,15422700.0,61690800.0,1,0,191241480.0,0.0,0,0
1,8280.0,1863.0,3240.0,729.0,920.0,0,33437124.0,23,40,0,0,13084092.0,58151520.0,1,0,148609440.0,0.0,0,0
1,19800.0,4455.0,3240.0,729.0,2200.0,0,88249590.0,55,40,0,0,14440842.0,64181520.0,1,0,392220400.0,0.0,0,0
1,16120.0,5239.0,6760.0,2197.0,1240.0,0,106215083.0,31,40,0,0,44541809.0,137051720.0,1,0,326815640.0,0.0,0,1
1,20800.0,5200.0,4000.0,1000.0,2080.0,0,104927160.0,52,40,0,7688,20178300.0,80713200.0,1,1,419708640.0,1551307704.0,0,0
0,10800.0,2430.0,3240.0,729.0,1200.0,1,43511310.0,30,40,1,0,13053393.0,58015080.0,1,0,193383600.0,0.0,0,0
1,11200.0,2800.0,4000.0,1000.0,1120.0,0,54075000.0,28,40,0,0,19312500.0,77250000.0,0,0,216300000.0,0.0,0,0
1,9072.0,2268.0,2916.0,729.0,1008.0,0,31767120.0,28,36,0,99999,10210860.0,40843440.0,0,0,127068480.0,12605873940.0,0,0
0,31200.0,11700.0,9000.0,3375.0,2080.0,1,145724280.0,52,40,0,0,42035850.0,112095600.0,1,0,388598080.0,0.0,1,0
0,5760.0,2592.0,1620.0,729.0,640.0,1,44983296.0,32,20,1,0,12651552.0,28114560.0,1,0,99962880.0,0.0,0,0
0,11025.0,2835.0,2835.0,729.0,1225.0,1,60824610.0,35,35,0,0,15640614.0,60824610.0,0,0,236540150.0,0.0,0,0
1,10400.0,2600.0,4000.0,1000.0,1040.0,0,122826860.0,26,40,0,0,47241100.0,188964400.0,1,0,491307440.0,0.0,0,0
0,1904.0,833.0,784.0,343.0,272.0,1,17501211.0,17,16,1,0,7206381.0,16471728.0,0,0,40002768.0,0.0,0,0
0,16000.0,4000.0,4000.0,1000.0,1600.0,0,120078000.0,40,40,0,0,30019500.0,120078000.0,0,0,480312000.0,0.0,0,0
1,16500.0,9075.0,2420.0,1331.0,1500.0,0,75419025.0,75,20,0,0,11061457.0,20111740.0,0,0,137125500.0,0.0,0,0
0,9200.0,2300.0,4000.0,1000.0,920.0,1,41938660.0,23,40,1,0,18234200.0,72936800.0,1,0,167754640.0,0.0,0,0
1,16640.0,5408.0,6760.0,2197.0,1280.0,0,107496896.0,32,40,0,0,43670614.0,134371120.0,1,0,330759680.0,0.0,0,1
1,12150.0,2700.0,4500.0,1000.0,1215.0,0,23554530.0,27,45,0,0,8723900.0,39257550.0,1,0,105995385.0,0.0,0,0
0,8250.0,3025.0,3630.0,1331.0,750.0,1,80961650.0,25,30,0,0,35623126.0,97153980.0,0,0,220804500.0,0.0,1,0
1,6480.0,1458.0,3240.0,729.0,720.0,0,6704370.0,18,40,0,4508,3352185.0,14898600.0,1,0,29797200.0,186563580.0,0,0
0,5280.0,1056.0,320.0,64.0,1320.0,0,52117296.0,66,20,0,0,3158624.0,15793120.0,0,0,260586480.0,0.0,1,0
0,16920.0,3807.0,3240.0,729.0,1880.0,0,136718676.0,47,40,0,0,26180172.0,116356320.0,0,0,607638560.0,0.0,1,0
1,13680.0,8208.0,2880.0,1728.0,1140.0,0,21567888.0,57,20,0,0,4540608.0,7567680.0,1,0,35946480.0,0.0,0,0
0,7800.0,5070.0,3380.0,2197.0,600.0,1,49767900.0,30,20,1,0,21566090.0,33178600.0,0,0,76566000.0,0.0,0,1
0,10400.0,2600.0,4000.0,1000.0,1040.0,0,42429140.0,26,40,1,0,16318900.0,65275600.0,1,0,169716560.0,0.0,0,0
1,25740.0,5577.0,10140.0,2197.0,1980.0,0,254906223.0,33,60,0,0,100417603.0,463465860.0,1,1,1176490260.0,0.0,0,1
1,16302.0,4719.0,4598.0,1331.0,1482.0,0,115539567.0,39,38,0,0,32588083.0,112577014.0,1,0,399136686.0,0.0,0,0
1,14520.0,3993.0,4840.0,1331.0,1320.0,0,35022240.0,33,40,0,7688,11674080.0,42451200.0,0,0,127353600.0,741738240.0,0,0
1,20880.0,4698.0,3240.0,729.0,2320.0,0,104564952.0,58,40,0,0,16225596.0,72113760.0,1,0,464733120.0,0.0,0,0
