,wage,marital-status_Married-civ-spouse,age education-num hours-per-week,age education-num^2,education-num^2 hours-per-week,education-num^3,age hours-per-week,marital-status_Never-married,age fnlwgt education-num,age,hours-per-week,relationship_Own-child,capital-gain,fnlwgt education-num^2,fnlwgt education-num hours-per-week,sex_Male,occupation_Exec-managerial,age fnlwgt hours-per-week,fnlwgt capital-gain,relationship_Not-in-family,education_Bachelors
21079,1,1,28980.0,9016.0,8820.0,2744.0,2070.0,0,209017284.0,46,45,0,0,63613956.0,204473430.0,0,0,671841270.0,0.0,0,0
21080,0,1,25920.0,6912.0,6480.0,1728.0,2160.0,0,57097152.0,48,45,0,0,14274288.0,53528580.0,1,0,214114320.0,0.0,0,0
21081,0,1,15390.0,3078.0,3645.0,729.0,1710.0,0,114569658.0,38,45,0,0,27134919.0,135674595.0,1,0,572848290.0,0.0,0,0
21082,0,0,11600.0,2900.0,4000.0,1000.0,1160.0,1,157608330.0,29,40,1,0,54347700.0,217390800.0,0,0,630433320.0,0.0,0,0
21083,0,1,12600.0,2835.0,3240.0,729.0,1400.0,0,20750940.0,35,40,0,0,5335956.0,23715360.0,1,0,92226400.0,0.0,0,0
21084,0,1,23010.0,9971.0,5070.0,2197.0,1770.0,0,81199222.0,59,30,0,0,17891354.0,41287740.0,1,0,187382820.0,0.0,0,1
21085,0,1,9720.0,2187.0,3240.0,729.0,1080.0,0,52210494.0,27,40,1,0,17403498.0,77348880.0,1,0,232046640.0,0.0,0,0
21086,1,1,17200.0,4300.0,4000.0,1000.0,1720.0,0,66252680.0,43,40,0,0,15407600.0,61630400.0,1,0,265010720.0,0.0,0,0
21087,0,1,18200.0,11830.0,3380.0,2197.0,1400.0,0,255079370.0,70,20,0,0,47371883.0,72879820.0,1,1,392429800.0,0.0,0,1
21088,0,0,12150.0,2430.0,3645.0,729.0,1350.0,1,26385210.0,30,45,1,0,7915563.0,39577815.0,1,0,131926050.0,0.0,0,0
21089,1,1,9600.0,2400.0,4000.0,1000.0,960.0,0,56039760.0,24,40,0,0,23349900.0,93399600.0,1,0,224159040.0,0.0,0,0
21090,0,1,10260.0,6156.0,1215.0,729.0,1140.0,0,177574608.0,76,15,0,0,21028572.0,35047620.0,1,0,295957680.0,0.0,0,0
21091,0,0,9000.0,2025.0,3240.0,729.0,1000.0,0,53319825.0,25,40,1,0,19195137.0,85311720.0,1,0,236977000.0,0.0,0,0
21092,0,0,26208.0,5616.0,8064.0,1728.0,2184.0,1,162776952.0,39,56,1,0,50085216.0,233731008.0,0,0,759625776.0,0.0,0,0
21093,0,0,18720.0,6084.0,6760.0,2197.0,1440.0,0,92427660.0,36,40,0,0,33376655.0,102697400.0,0,0,284392800.0,0.0,0,1
21094,0,0,7360.0,1472.0,2560.0,512.0,920.0,1,41877296.0,23,40,1,0,14566016.0,72830080.0,0,0,209386480.0,0.0,0,0
21095,0,0,9600.0,960.0,640.0,64.0,2400.0,0,39705840.0,60,40,0,0,2647056.0,26470560.0,0,0,397058400.0,0.0,0,0
21096,0,0,6000.0,2000.0,3000.0,1000.0,600.0,1,67497600.0,20,30,1,0,33748800.0,101246400.0,1,0,202492800.0,0.0,0,0
21097,1,1,4320.0,216.0,160.0,8.0,2160.0,0,18095616.0,54,40,0,0,670208.0,13404160.0,1,0,361912320.0,0.0,0,0
21098,0,0,8000.0,2000.0,4000.0,1000.0,800.0,1,79344400.0,20,40,0,0,39672200.0,158688800.0,0,0,317377600.0,0.0,1,0
21099,0,0,7920.0,1782.0,3240.0,729.0,880.0,1,29014524.0,22,40,1,0,11869578.0,52753680.0,1,0,128953440.0,0.0,0,0
21100,0,0,6240.0,4056.0,3380.0,2197.0,480.0,1,16215576.0,24,20,1,0,8783437.0,13512980.0,0,0,24947040.0,0.0,0,1
21101,0,1,14760.0,3321.0,3240.0,729.0,1640.0,0,53423082.0,41,40,0,0,11727018.0,52120080.0,1,0,237435920.0,0.0,0,0
21102,0,1,14000.0,3500.0,4000.0,1000.0,1400.0,0,59385200.0,35,40,0,0,16967200.0,67868800.0,1,0,237540800.0,0.0,0,0
21103,0,0,3795.0,207.0,495.0,27.0,1265.0,1,16569453.0,23,55,0,0,2161233.0,39622605.0,1,0,303773305.0,0.0,1,0
21104,1,1,43200.0,13824.0,12800.0,4096.0,2700.0,0,89146656.0,54,50,0,0,26413824.0,82543200.0,1,1,278583300.0,0.0,0,0
21105,0,0,1904.0,833.0,784.0,343.0,272.0,1,20473950.0,17,16,1,0,8430450.0,19269600.0,1,0,46797600.0,0.0,0,0
21106,0,0,15480.0,3483.0,3240.0,729.0,1720.0,1,69263712.0,43,40,0,0,14497056.0,64431360.0,0,0,307838720.0,0.0,0,0
21107,0,0,11088.0,2112.0,2688.0,512.0,1386.0,0,46512840.0,33,42,0,0,11275840.0,59198160.0,1,0,244192410.0,0.0,1,0
21108,0,0,18000.0,6750.0,9000.0,3375.0,1200.0,1,71190000.0,30,40,1,0,35595000.0,94920000.0,0,0,189840000.0,0.0,0,0
21109,1,0,15200.0,3800.0,4000.0,1000.0,1520.0,0,65576980.0,38,40,0,0,17257100.0,69028400.0,1,0,262307920.0,0.0,1,0
21110,0,1,21870.0,4374.0,3645.0,729.0,2430.0,0,110193210.0,54,45,0,0,18365535.0,91827675.0,1,0,550966050.0,0.0,0,0
21111,0,0,18252.0,3159.0,4212.0,729.0,2028.0,1,51953265.0,39,52,0,0,11989215.0,69271020.0,0,0,300174420.0,0.0,1,0
21112,0,0,12800.0,3200.0,4000.0,1000.0,1280.0,0,63849280.0,32,40,0,0,19952900.0,79811600.0,1,0,255397120.0,0.0,1,0
21113,0,1,9760.0,976.0,640.0,64.0,2440.0,0,8540244.0,61,40,0,2885,560016.0,5600160.0,1,0,85402440.0,100977885.0,0,0
21114,0,1,9240.0,2904.0,4235.0,1331.0,840.0,0,17842704.0,24,35,0,0,8177906.0,26020610.0,0,0,56772240.0,0.0,0,0
21115,0,0,11440.0,3718.0,6760.0,2197.0,880.0,1,25204036.0,22,40,1,0,14893294.0,45825520.0,1,1,77550880.0,0.0,0,1
21116,1,1,12240.0,2754.0,3240.0,729.0,1360.0,0,69246576.0,34,40,0,0,18329976.0,81466560.0,1,0,307762560.0,0.0,0,0
21117,0,0,2160.0,648.0,720.0,216.0,360.0,1,48864816.0,18,20,1,0,16288272.0,54294240.0,0,0,162882720.0,0.0,0,0
21118,0,0,4500.0,1620.0,2025.0,729.0,500.0,1,68138280.0,20,25,1,0,30662226.0,85172850.0,1,0,189273000.0,0.0,0,0
21119,0,0,19080.0,4293.0,3240.0,729.0,2120.0,0,88763499.0,53,40,0,0,15073047.0,66991320.0,1,0,394504440.0,0.0,0,0
21120,0,0,12800.0,3200.0,4000.0,1000.0,1280.0,1,8913920.0,32,40,0,0,2785600.0,11142400.0,0,0,35655680.0,0.0,1,0
21121,0,1,20400.0,6800.0,3000.0,1000.0,2040.0,0,159704120.0,68,30,0,0,23485900.0,70457700.0,1,0,479112360.0,0.0,0,0
21122,0,0,4200.0,2800.0,1500.0,1000.0,420.0,0,20085240.0,28,15,0,0,7173300.0,10759950.0,0,0,30127860.0,0.0,0,0
21123,0,1,11200.0,2800.0,4000.0,1000.0,1120.0,0,58092440.0,28,40,0,0,20747300.0,82989200.0,1,0,232369760.0,0.0,0,0
21124,1,1,30240.0,5400.0,5600.0,1000.0,3024.0,0,96817140.0,54,56,0,0,17929100.0,100402960.0,1,0,542175984.0,0.0,0,0
21125,0,0,10080.0,2100.0,4800.0,1000.0,1008.0,1,53169900.0,21,48,1,0,25319000.0,121531200.0,1,0,255215520.0,0.0,0,0
21126,0,0,27040.0,8788.0,6760.0,2197.0,2080.0,0,62846368.0,52,40,0,0,15711592.0,48343360.0,0,1,193373440.0,0.0,0,1
21127,0,1,10000.0,2500.0,4000.0,1000.0,1000.0,0,52321500.0,25,40,0,0,20928600.0,83714400.0,1,0,209286000.0,0.0,0,0
21128,1,1,21000.0,5880.0,9800.0,2744.0,1500.0,0,51613380.0,30,50,0,0,24086244.0,86022300.0,1,0,184333500.0,0.0,0,0
21129,0,0,10560.0,3300.0,3200.0,1000.0,1056.0,1,37078140.0,33,32,0,0,11235800.0,35954560.0,1,0,118650048.0,0.0,1,0
21130,0,0,25480.0,8281.0,6760.0,2197.0,1960.0,1,112329217.0,49,40,0,0,29801629.0,91697320.0,0,0,345628360.0,0.0,0,1
21131,0,0,6960.0,928.0,480.0,64.0,1740.0,0,57368032.0,58,30,0,0,3956416.0,29673120.0,0,0,430260240.0,0.0,1,0
21132,1,1,11880.0,5445.0,2904.0,1331.0,1080.0,0,136663065.0,45,24,0,0,33406527.0,72886968.0,1,0,298173960.0,0.0,0,0
21133,0,1,10720.0,1072.0,640.0,64.0,2680.0,0,69025276.0,67,40,0,10566,4120912.0,41209120.0,1,0,690252760.0,2721347262.0,0,0
21134,0,0,27300.0,7098.0,8450.0,2197.0,2100.0,0,97153602.0,42,50,0,0,30071353.0,115659050.0,1,0,373667700.0,0.0,1,1
21135,1,1,24840.0,5589.0,3240.0,729.0,2760.0,0,66071295.0,69,40,0,0,8617995.0,38302200.0,1,0,293650200.0,0.0,0,0
21136,0,0,21960.0,4941.0,3240.0,729.0,2440.0,0,91758762.0,61,40,0,0,13538178.0,60169680.0,0,1,407816720.0,0.0,1,0
21137,0,1,13600.0,3400.0,4000.0,1000.0,1360.0,0,72721580.0,34,40,0,0,21388700.0,85554800.0,1,0,290886320.0,0.0,0,0
21138,0,1,12600.0,2800.0,4500.0,1000.0,1260.0,0,51981160.0,28,45,0,0,18564700.0,83541150.0,1,0,233915220.0,0.0,0,0
21139,0,0,5814.0,1539.0,2754.0,729.0,646.0,1,24514560.0,19,34,1,0,11612160.0,43868160.0,0,0,92610560.0,0.0,0,0
21140,0,1,12400.0,3100.0,4000.0,1000.0,1240.0,0,54827220.0,31,40,0,0,17686200.0,70744800.0,1,0,219308880.0,0.0,0,0
21141,0,0,12800.0,3200.0,4000.0,1000.0,1280.0,1,31236480.0,32,40,0,0,9761400.0,39045600.0,1,1,124945920.0,0.0,1,0
21142,0,1,22800.0,17100.0,4500.0,3375.0,1520.0,0,256135200.0,76,20,0,0,50553000.0,67404000.0,1,0,341513600.0,0.0,0,0
21143,0,0,38160.0,7632.0,8640.0,1728.0,3180.0,1,125141268.0,53,60,0,0,28333872.0,141669360.0,0,1,625706340.0,0.0,1,0
21144,0,0,15318.0,3726.0,2997.0,729.0,1702.0,1,126759762.0,46,37,0,0,24800823.0,101958939.0,0,0,521123466.0,0.0,0,0
21145,0,1,6880.0,688.0,640.0,64.0,1720.0,0,59006492.0,43,40,0,4508,5488976.0,54889760.0,1,0,590064920.0,1546518988.0,0,0
21146,1,1,17280.0,3888.0,3240.0,729.0,1920.0,0,83396304.0,48,40,0,0,15636807.0,69496920.0,1,0,370650240.0,0.0,0,0
21147,1,1,38610.0,3900.0,9900.0,1000.0,3861.0,0,135923190.0,39,99,0,0,34852100.0,345035790.0,1,0,1345639581.0,0.0,0,0
21148,0,0,9440.0,944.0,640.0,64.0,2360.0,0,46217060.0,59,40,0,0,3133360.0,31333600.0,1,0,462170600.0,0.0,1,0
21149,0,0,7220.0,1900.0,3800.0,1000.0,722.0,1,20191870.0,19,38,1,0,10627300.0,40383740.0,0,0,76729106.0,0.0,0,0
21150,1,1,16000.0,4000.0,4000.0,1000.0,1600.0,0,89102400.0,40,40,0,0,22275600.0,89102400.0,1,0,356409600.0,0.0,0,0
21151,0,1,18900.0,2268.0,1800.0,216.0,3150.0,0,41810580.0,63,50,0,0,3981960.0,33183000.0,1,0,348421500.0,0.0,0,0
21152,0,0,4400.0,4400.0,1000.0,1000.0,440.0,0,84472080.0,44,10,0,0,19198200.0,19198200.0,0,0,84472080.0,0.0,0,0
21153,0,0,18400.0,4600.0,4000.0,1000.0,1840.0,0,113751560.0,46,40,0,0,24728600.0,98914400.0,0,0,455006240.0,0.0,0,0
21154,0,0,5280.0,792.0,1440.0,216.0,880.0,1,28913544.0,22,40,0,0,7885512.0,52570080.0,1,0,192756960.0,0.0,0,0
21155,0,0,19440.0,5184.0,6480.0,1728.0,1620.0,1,97012512.0,36,45,0,0,32337504.0,121265640.0,1,0,363796920.0,0.0,1,0
21156,1,1,22800.0,5700.0,4000.0,1000.0,2280.0,0,116708070.0,57,40,0,0,20475100.0,81900400.0,1,0,466832280.0,0.0,0,0
21157,0,0,13050.0,4698.0,2025.0,729.0,1450.0,1,59193756.0,58,25,0,0,9185238.0,25514550.0,1,0,164427100.0,0.0,0,0
21158,0,0,9100.0,4225.0,4732.0,2197.0,700.0,1,55389100.0,25,28,0,0,28802332.0,62035792.0,1,0,119299600.0,0.0,1,1
21159,1,1,20650.0,5900.0,3500.0,1000.0,2065.0,0,152561610.0,59,35,0,3103,25857900.0,90502650.0,1,0,533965635.0,802370637.0,0,0
21160,0,1,14580.0,2916.0,3645.0,729.0,1620.0,0,52625376.0,36,45,0,0,13156344.0,65781720.0,1,0,263126880.0,0.0,0,0
21161,0,1,18270.0,5684.0,8820.0,2744.0,1305.0,0,106780030.0,29,45,0,0,51548980.0,165693150.0,1,1,343221525.0,0.0,0,0
21162,0,0,28665.0,8281.0,7605.0,2197.0,2205.0,0,16881774.0,49,45,0,6497,4478838.0,15503670.0,1,0,58436910.0,172183494.0,0,1
21163,1,1,27720.0,6048.0,7920.0,1728.0,2310.0,0,186042024.0,42,55,0,0,53154864.0,243626460.0,1,0,852692610.0,0.0,0,0
21164,0,1,7310.0,4300.0,1700.0,1000.0,731.0,0,49389370.0,43,17,0,0,11485900.0,19526030.0,1,0,83961929.0,0.0,0,0
21165,0,1,16560.0,3726.0,3240.0,729.0,1840.0,0,167797926.0,46,40,0,0,32830029.0,145911240.0,1,1,745768560.0,0.0,0,0
21166,0,0,5160.0,4300.0,1200.0,1000.0,516.0,1,139159610.0,43,12,0,0,32362700.0,38835240.0,0,1,166991532.0,0.0,1,0
21167,0,0,19200.0,5760.0,5760.0,1728.0,1600.0,0,51215040.0,40,40,0,0,15364512.0,51215040.0,0,0,170716800.0,0.0,0,0
21168,0,1,13760.0,2752.0,2560.0,512.0,1720.0,0,17718064.0,43,40,0,0,3296384.0,16481920.0,1,0,88590320.0,0.0,0,0
21169,0,0,13824.0,3888.0,2592.0,729.0,1536.0,0,50652432.0,48,32,0,0,9497331.0,33768288.0,0,0,180097536.0,0.0,1,0
21170,0,0,6552.0,2106.0,2268.0,729.0,728.0,1,24968970.0,26,28,1,0,8643105.0,26889660.0,1,0,77681240.0,0.0,0,0
21171,0,1,11550.0,3630.0,4235.0,1331.0,1050.0,0,71707680.0,30,35,0,0,26292816.0,83658960.0,0,0,228160800.0,0.0,0,0
21172,1,1,23200.0,5800.0,4000.0,1000.0,2320.0,0,20177040.0,58,40,0,0,3478800.0,13915200.0,1,0,80708160.0,0.0,0,0
21173,0,0,15480.0,3483.0,3240.0,729.0,1720.0,0,55483416.0,43,40,0,0,11612808.0,51612480.0,1,0,246592960.0,0.0,1,0
21174,0,1,19080.0,4293.0,3240.0,729.0,2120.0,0,41308200.0,53,40,0,0,7014600.0,31176000.0,1,0,183592000.0,0.0,0,0
21175,0,0,11840.0,7400.0,1600.0,1000.0,1184.0,0,86592580.0,74,16,0,0,11701700.0,18722720.0,1,0,138548128.0,0.0,1,0
21176,0,0,5120.0,6400.0,800.0,1000.0,512.0,0,67043840.0,64,8,0,0,10475600.0,8380480.0,0,0,53635072.0,0.0,0,0
21177,1,1,23400.0,7605.0,6760.0,2197.0,1800.0,0,32596200.0,45,40,0,0,9416680.0,28974400.0,1,0,100296000.0,0.0,0,1
21178,0,0,960.0,288.0,90.0,27.0,320.0,1,46185216.0,32,10,1,0,4329864.0,14432880.0,0,0,153950720.0,0.0,0,0
21179,0,0,5520.0,828.0,1440.0,216.0,920.0,1,38870184.0,23,40,1,0,10140048.0,67600320.0,0,0,259134560.0,0.0,0,0
21180,1,1,15200.0,3800.0,4000.0,1000.0,1520.0,0,70735100.0,38,40,0,0,18614500.0,74458000.0,0,0,282940400.0,0.0,0,0
21181,1,1,21840.0,7098.0,6760.0,2197.0,1680.0,0,52702104.0,42,40,0,0,16312556.0,50192480.0,1,0,162160320.0,0.0,0,1
21182,0,0,9600.0,2400.0,4000.0,1000.0,960.0,1,44975280.0,24,40,0,1151,18739700.0,74958800.0,1,0,179901120.0,215693947.0,0,0
21183,0,1,19845.0,5103.0,2835.0,729.0,2205.0,0,102713751.0,63,35,0,0,14673393.0,57063195.0,1,0,399442365.0,0.0,0,0
21184,0,0,8750.0,2500.0,3500.0,1000.0,875.0,1,93792500.0,25,35,1,0,37517000.0,131309500.0,0,0,328273750.0,0.0,0,0
21185,0,1,14800.0,3700.0,4000.0,1000.0,1480.0,0,133474910.0,37,40,0,0,36074300.0,144297200.0,1,0,533899640.0,0.0,0,0
21186,0,1,10080.0,2268.0,3240.0,729.0,1120.0,0,105853608.0,28,40,0,0,34024374.0,151219440.0,1,0,470460480.0,0.0,0,0
21187,0,1,12400.0,3100.0,4000.0,1000.0,1240.0,0,42681110.0,31,40,0,0,13768100.0,55072400.0,1,0,170724440.0,0.0,0,0
21188,1,1,34500.0,10350.0,11250.0,3375.0,2300.0,0,19609110.0,46,50,0,99999,6394275.0,21314250.0,1,0,65363700.0,2841871581.0,0,0
21189,1,0,25168.0,7436.0,7436.0,2197.0,1936.0,0,57894408.0,44,44,0,0,17105166.0,57894408.0,1,0,195950304.0,0.0,0,1
21190,1,0,23520.0,8232.0,7840.0,2744.0,1680.0,1,125255172.0,42,40,0,0,41751724.0,119290640.0,0,0,357871920.0,0.0,1,0
21191,1,0,28800.0,11520.0,10240.0,4096.0,1800.0,0,149428800.0,45,40,0,0,53130240.0,132825600.0,1,1,373572000.0,0.0,0,0
21192,0,0,40560.0,8788.0,10140.0,2197.0,3120.0,0,98245108.0,52,60,0,0,24561277.0,113359740.0,1,0,453438960.0,0.0,1,1
21193,1,1,20800.0,6760.0,6760.0,2197.0,1600.0,0,55799120.0,40,40,0,0,18134714.0,55799120.0,1,1,171689600.0,0.0,0,1
21194,0,0,9360.0,2106.0,3240.0,729.0,1040.0,1,45706518.0,26,40,1,0,15821487.0,70317720.0,1,0,203140080.0,0.0,0,0
21195,0,0,28600.0,9295.0,6760.0,2197.0,2200.0,0,140230090.0,55,40,0,0,33145294.0,101985520.0,1,0,431477200.0,0.0,1,1
21196,0,0,1428.0,612.0,504.0,216.0,238.0,1,17897430.0,17,14,1,0,6316740.0,14739060.0,0,0,41760670.0,0.0,0,0
21197,0,1,10800.0,2700.0,4000.0,1000.0,1080.0,0,53434350.0,27,40,0,0,19790500.0,79162000.0,1,0,213737400.0,0.0,0,0
21198,1,1,35500.0,7100.0,5000.0,1000.0,3550.0,0,83864490.0,71,50,0,20051,11811900.0,59059500.0,1,1,419322450.0,2368404069.0,0,0
21199,0,1,22750.0,5915.0,8450.0,2197.0,1750.0,0,78519805.0,35,50,0,0,29164499.0,112171150.0,1,0,301999250.0,0.0,0,1
21200,0,0,1632.0,612.0,576.0,216.0,272.0,1,2555202.0,17,16,1,0,901836.0,2404896.0,1,0,6813872.0,0.0,0,0
21201,1,1,12168.0,2106.0,4212.0,729.0,1352.0,0,49307076.0,26,52,0,0,17067834.0,98614152.0,1,0,284885328.0,0.0,0,0
21202,0,0,7700.0,2200.0,3500.0,1000.0,770.0,1,40278260.0,22,35,0,0,18308300.0,64079050.0,0,0,140973910.0,0.0,1,0
21203,1,1,39780.0,8619.0,10140.0,2197.0,3060.0,0,65759655.0,51,60,0,0,16762265.0,77364300.0,1,1,303506100.0,0.0,0,1
21204,0,1,13200.0,3300.0,4000.0,1000.0,1320.0,0,93693930.0,33,40,0,0,28392100.0,113568400.0,1,0,374775720.0,0.0,0,0
21205,1,1,24600.0,5904.0,7200.0,1728.0,2050.0,0,195061764.0,41,50,0,0,57091248.0,237880200.0,1,1,812757350.0,0.0,0,0
21206,1,1,35000.0,9800.0,9800.0,2744.0,2500.0,0,111076000.0,50,50,0,0,31101280.0,111076000.0,1,1,396700000.0,0.0,0,0
21207,0,1,9360.0,2106.0,3240.0,729.0,1040.0,0,47289294.0,26,40,0,0,16369371.0,72752760.0,0,0,210174640.0,0.0,0,0
21208,0,0,7560.0,1701.0,3240.0,729.0,840.0,1,53889003.0,21,40,0,0,23095287.0,102645720.0,0,0,239506680.0,0.0,1,0
21209,1,1,19080.0,4293.0,3240.0,729.0,2120.0,0,104286510.0,53,40,0,0,17709030.0,78706800.0,1,0,463495600.0,0.0,0,0
21210,1,1,11520.0,2592.0,3240.0,729.0,1280.0,0,28600992.0,32,40,0,0,8044029.0,35751240.0,1,1,127115520.0,0.0,0,0
21211,0,0,3800.0,1900.0,2000.0,1000.0,380.0,1,31445950.0,19,20,1,0,16550500.0,33101000.0,0,0,62891900.0,0.0,0,0
21212,0,0,10010.0,3718.0,5915.0,2197.0,770.0,1,34969792.0,22,35,1,0,20663968.0,55633760.0,0,0,94149440.0,0.0,0,1
21213,1,1,31320.0,4698.0,4860.0,729.0,3480.0,0,77103054.0,58,60,0,15024,11964267.0,79761780.0,1,1,514020360.0,2219149968.0,0,0
21214,1,0,36660.0,7943.0,10140.0,2197.0,2820.0,0,27041027.0,47,60,0,0,7479433.0,34520460.0,1,1,124804740.0,0.0,1,1
21215,1,1,22950.0,5100.0,4500.0,1000.0,2295.0,0,99447450.0,51,45,0,0,19499500.0,87747750.0,1,1,447513525.0,0.0,0,0
21216,1,1,26208.0,7098.0,8112.0,2197.0,2016.0,0,188899074.0,42,48,0,0,58468761.0,215884656.0,1,1,697473504.0,0.0,0,1
21217,0,0,14560.0,4732.0,6760.0,2197.0,1120.0,1,11590488.0,28,40,1,0,5381298.0,16557840.0,1,1,35663040.0,0.0,0,1
21218,0,1,9135.0,2349.0,2835.0,729.0,1015.0,0,37474902.0,29,35,0,0,11630142.0,45228330.0,0,0,145735730.0,0.0,0,0
21219,1,1,22500.0,4050.0,4050.0,729.0,2500.0,0,72647100.0,50,50,0,0,13076478.0,72647100.0,1,1,403595000.0,0.0,0,0
21220,0,0,6600.0,2200.0,3000.0,1000.0,660.0,1,69744180.0,22,30,0,0,31701900.0,95105700.0,0,0,209232540.0,0.0,1,0
21221,0,0,21150.0,4700.0,4500.0,1000.0,2115.0,0,74471970.0,47,45,0,0,15845100.0,71302950.0,0,0,335123865.0,0.0,1,0
21222,0,0,16200.0,6000.0,2700.0,1000.0,1620.0,0,135529800.0,60,27,0,0,22588300.0,60988410.0,0,0,365930460.0,0.0,0,0
21223,1,1,16560.0,3726.0,3240.0,729.0,1840.0,0,72996066.0,46,40,1,7298,14281839.0,63474840.0,0,0,324426960.0,1286776062.0,0,0
21224,1,1,45240.0,9802.0,10140.0,2197.0,3480.0,0,195197782.0,58,60,0,0,43751227.0,201928740.0,1,0,900912840.0,0.0,0,1
21225,0,0,24800.0,6200.0,4000.0,1000.0,2480.0,0,16718920.0,62,40,0,0,2696600.0,10786400.0,0,0,66875680.0,0.0,1,0
21226,1,1,26320.0,9212.0,7840.0,2744.0,1880.0,0,133450296.0,47,40,0,0,39751152.0,113574720.0,1,0,381286560.0,0.0,0,0
21227,0,0,21240.0,4779.0,3240.0,729.0,2360.0,0,18803241.0,59,40,0,0,2868291.0,12747960.0,0,0,83569960.0,0.0,1,0
21228,0,0,14760.0,3321.0,3240.0,729.0,1640.0,0,70436565.0,41,40,0,0,15461685.0,68718600.0,0,0,313051400.0,0.0,0,0
21229,0,1,10323.0,2511.0,2997.0,729.0,1147.0,0,50823198.0,31,37,0,0,14755122.0,60659946.0,0,0,208939814.0,0.0,0,0
21230,0,0,6480.0,1458.0,3240.0,729.0,720.0,1,57127680.0,18,40,1,0,28563840.0,126950400.0,0,0,253900800.0,0.0,0,0
21231,0,1,28800.0,5184.0,4050.0,729.0,3200.0,0,123232320.0,64,50,0,0,17329545.0,96275250.0,1,0,684624000.0,0.0,0,0
21232,0,1,29835.0,4131.0,5265.0,729.0,3315.0,0,62011818.0,51,65,0,0,10943262.0,79034670.0,1,0,447863130.0,0.0,0,0
21233,0,0,21385.0,7943.0,5915.0,2197.0,1645.0,1,62678213.0,47,35,0,0,17336527.0,46675265.0,1,0,168749035.0,0.0,1,1
21234,1,0,30940.0,11492.0,5915.0,2197.0,2380.0,0,199441008.0,68,35,0,0,38128428.0,102653460.0,1,0,536956560.0,0.0,1,1
21235,0,1,11520.0,2592.0,3240.0,729.0,1280.0,0,69638976.0,32,40,0,0,19585962.0,87048720.0,0,0,309506560.0,0.0,0,0
21236,0,1,8385.0,975.0,1075.0,125.0,1677.0,0,67749630.0,39,43,0,0,8685850.0,74698310.0,1,0,582646818.0,0.0,0,0
21237,0,0,21312.0,5328.0,6912.0,1728.0,1776.0,0,135534996.0,37,48,0,0,43957296.0,175829184.0,0,1,542139984.0,0.0,1,0
21238,0,0,10440.0,2349.0,3240.0,729.0,1160.0,1,36756630.0,29,40,1,0,11407230.0,50698800.0,0,0,163362800.0,0.0,0,0
21239,0,1,15840.0,3564.0,3240.0,729.0,1760.0,0,115460928.0,44,40,0,0,23617008.0,104964480.0,1,0,513159680.0,0.0,0,0
21240,1,1,27600.0,10350.0,9000.0,3375.0,1840.0,0,140116230.0,46,40,0,0,45690075.0,121840200.0,1,0,373643280.0,0.0,0,0
21241,1,1,8000.0,1000.0,1000.0,125.0,1600.0,0,31021200.0,40,40,0,0,3877650.0,31021200.0,1,0,248169600.0,0.0,0,0
21242,0,0,5985.0,1539.0,2835.0,729.0,665.0,1,43220592.0,19,35,1,0,20472912.0,79616880.0,1,0,168080080.0,0.0,0,0
21243,0,1,17550.0,5265.0,2430.0,729.0,1950.0,0,236691585.0,65,30,0,2414,32772681.0,109242270.0,1,0,788971950.0,976706814.0,0,0
21244,1,1,27040.0,8788.0,6760.0,2197.0,2080.0,0,67752776.0,52,40,0,0,16938194.0,52117520.0,0,0,208470080.0,0.0,0,1
21245,1,1,20800.0,6760.0,6760.0,2197.0,1600.0,0,33021560.0,40,40,0,0,10732007.0,33021560.0,1,1,101604800.0,0.0,0,1
21246,0,0,12200.0,1525.0,1000.0,125.0,2440.0,0,29258345.0,61,40,0,0,2398225.0,19185800.0,1,0,234066760.0,0.0,1,0
21247,0,1,13500.0,2430.0,4050.0,729.0,1500.0,0,50656860.0,30,50,0,0,15197058.0,84428100.0,1,1,281427000.0,0.0,0,0
21248,0,1,17080.0,2989.0,1960.0,343.0,2440.0,0,39360006.0,61,40,0,0,4516722.0,25809840.0,1,0,224914320.0,0.0,0,0
21249,1,1,30492.0,3993.0,10164.0,1331.0,2772.0,0,79991406.0,33,84,0,0,26663802.0,203614488.0,1,0,610843464.0,0.0,0,0
21250,1,1,27040.0,5408.0,10985.0,2197.0,2080.0,0,87318400.0,32,65,0,0,35473100.0,177365500.0,1,0,436592000.0,0.0,0,1
21251,0,0,15360.0,4608.0,5760.0,1728.0,1280.0,1,104592384.0,32,40,0,0,39222144.0,130740480.0,0,0,348641280.0,0.0,1,0
21252,1,0,14560.0,5408.0,5915.0,2197.0,1120.0,0,72323264.0,32,35,0,0,29381326.0,79103570.0,1,0,194716480.0,0.0,0,1
21253,0,0,13320.0,2997.0,3240.0,729.0,1480.0,0,92881692.0,37,40,0,0,22592844.0,100412640.0,1,0,412807520.0,0.0,1,0
21254,0,1,16695.0,2597.0,2205.0,343.0,2385.0,0,120414728.0,53,45,0,0,15903832.0,102238920.0,1,0,774094680.0,0.0,0,0
21255,1,1,28560.0,9996.0,7840.0,2744.0,2040.0,0,89223582.0,51,40,0,0,24492748.0,69979280.0,1,0,254924520.0,0.0,0,0
21256,0,0,14355.0,3509.0,5445.0,1331.0,1305.0,1,67404381.0,29,45,0,0,25567179.0,104593005.0,1,0,275745195.0,0.0,1,0
